Song,Artist,Billboard100,URI
Love Me Like You Do,Ellie Goulding,1,2l8w0zZVn4AZNuzrht7MRT
Take Me to Church,Hozier,1,1CS7Sd1u5tWkstBhpssyjP
Bad Blood,Taylor Swift,1,273dCMFseLcVsoSWx59IoE
Lean On,Major Lazer and DJ Snake,1,1Lim1Py7xBgbAkAys3AGAG
Want to Want Me,Jason Derulo,1,7oGZAicScQt96OAW4AruYy
Shake It Off,Taylor Swift,1,5xTtaWoae3wi06K5WfVUUH
Where Are Ü Now,Skrillex and Diplo,1,1CjiAOoegmUDgbhKzAqSkl
Fight Song,Rachel Platten,1,37f4ITSlgPX81ad2EvmVQr
679,Fetty Wap,1,5NQbUaeTEOGdD6hHcre0dZ
Lips Are Movin,Meghan Trainor,1,6gj08XDlv9Duc2fPOxUmVD
Worth It,Fifth Harmony,1,41Fflg7qHiVOD6dEPvsCzO
Post to Be,Omarion,1,0fgZUSa7D7aVvv3GfO0A1n
"Honey, I'm Good.",Andy Grammer,1,4MflGTO2ZTcSQ12bWcyRgI
I'm Not the Only One,Sam Smith,1,7795WJLVKJoAyVoOtCWqXN
Good for You,Selena Gomez,1,578Eooad7oUyn4stovZiPg
All About That Bass,Meghan Trainor,1,5jE48hhRu8E6zBDPRSkEq7
Style,Taylor Swift,1,4lIxdJw6W3Fg4vUIYCB0S5
Hotline Bling,Drake,1,0wwPcA6wtMf6HUMpIRdeP7
Hey Mama,David Guetta,1,5b2bu6yyATC1zMXDGScJ2d
G.D.F.R.,Flo Rida,1,0
What Do You Mean?,Justin Bieber,1,4B0JvthVoAAuygILe3n4Bs
Photograph,Ed Sheeran,1,1HNkqx9Ahdgi1Ixy2xkKkL
Hello,Adele,1,4sPmO7WMQUAf45kwMOtONw
Stitches,Shawn Mendes,1,5jsw9uXEGuKyJzs0boZ1bT
Talking Body,Tove Lo,1,2tpfxAXiI52znho4WE3XFA
Jealous,Nick Jonas,1,5NQJnRpJHRaupdegphntQT
Time of Our Lives,Pitbull and Ne-Yo,1,2bJvI42r8EF3wxjOuDav4r
Locked Away,R. City,1,1G3wC34JEIqmV3KGXh8WcL
Somebody,Natalie La Rose,1,7ioiB40H9xKs04QtIso2I3
FourFiveSeconds,"Rihanna, Kanye West and Paul McCartney",1,78TTtXnFQPzwqlbtbwqN0y
Centuries,Fall Out Boy,1,04aAxqtGp5pv12UXAg4pkq
My Way,Fetty Wap,1,1WoOzgvz6CgH4pX6a1RKGp
Take Your Time,Sam Hunt,1,6DEaND0SHv3sC11xobZLiy
Animals,Maroon 5,1,2bL2gyO6kBdLkNSkxXNh6x
I Don't Fuck with You,Big Sean,1,7FYH5AW3bVfZHJIQpq3UOA
Bitch Better Have My Money,Rihanna,1,0NTMtAO2BV4tnGvw9EgBVq
"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,1,2LLFl56eIFGFlnrplUC26f
Nasty Freestyle,T-Wayne,1,0PT7nlpo11hYYyfnBgtilT
Only,Nicki Minaj,1,4MRT0dDbhqFKl67WzhUbSw
Elastic Heart,Sia,1,5S9lfZu1YF8xKkgSsqL2Bd
Cool for the Summer,Demi Lovato,1,2zFF6jG5hQArbzcXz3KUWk
Renegades,X Ambassadors,1,0fYVliAYKHuPmECRs1pbRf
I Don't Mind,Usher,1,7aXuop4Qambx5Oi3ynsKQr
Love Me Harder,Ariana Grande and The Weeknd,1,5J4ZkQpzMUFojo1CtAZYpn
Wildest Dreams,Taylor Swift,1,59HjlYCeBsxdI0fcm3zglw
Stay with Me,Sam Smith,1,5Nm9ERjJZ5oyfXZTECKmRt
You Know You Like It,DJ Snake and AlunaGeorge,1,57kR5SniQIbsbVoIjjOUDa
Uma Thurman,Fall Out Boy,1,5PUawWFG1oIS2NwEcyHaCr
7/11,Beyoncé,1,02M6vucOvmRfMxTXDUwRXu
The Heart Wants What It Wants,Selena Gomez,1,6wJwkMo278iWVlWl1XQ4WA
Girl Crush,Little Big Town,1,11qh54D0PKkBwelpDxxiEU
Slow Motion,Trey Songz,1,4NYwy0R3NdvORX2B6OZXBT
Drag Me Down,One Direction,1,2K87XMYnUMqLcX3zvtAF4G
Truffle Butter,Nicki Minaj,1,3keUgTGEoZJt0QkzTB6kHg
One Last Time,Ariana Grande,1,7xoUc6faLbCqZO6fQEYprd
Chains,Nick Jonas,1,5Eg4TsPcqNbIjd8ADMZosg
All Eyes on You,Meek Mill,1,0hy1SOTEn9ifXTzOwnCwEr
No Type,Rae Sremmurd,1,4scpF6J5uMBvoh6sFB7EL1
Riptide,Vance Joy,1,3JvrhDOgAt6p7K8mDyZwRd
Classic Man,Jidenna,1,3G7XYAwtxtoGK7fAm4IlD9
Ex's & Oh's,Elle King,1,70eDxAyAraNTiD6lx2ZEnH
Dear Future Husband,Meghan Trainor,1,3cU2wBxuV6nFiuf6PJZNlC
Marvin Gaye,Charlie Puth,1,6ukMqDxnOPOgoHdak7Kyp3
Like I'm Gonna Lose You,Meghan Trainor,1,2YlZnw2ikdb837oKMKjBkW
Habits (Stay High),Tove Lo,1,14OxJlLdcHNpgsm4DRwDOB
The Hanging Tree,James Newton Howard,1,416MsJxvxSKY96DCmbJIRs
CoCo,O.T. Genasis,1,2JI71GHwq2LN8mtq3iCLYo
Bang Bang,"Jessie J, Ariana Grande and Nicki Minaj",1,0puf9yIluy9W0vpMEUoAnN
Lay Me Down,Sam Smith,1,64GRDrL1efgXclrhVCeuA0
Tuesday,ILoveMakonnen,1,2znzyzlAUc8Z1Ikq9aFOcx
Hit the Quan,iLoveMemphis,1,4OjuzM3rTWp3q60mEldNSF
Downtown,Macklemore & Ryan Lewis,1,5pfJsMwoRYKampPay8amX0
House Party,Sam Hunt,1,1TwLKNsCnhi1HxbIi4bAW0
Ayo,Chris Brown and Tyga,1,0k6DnZMLoEUH8NGD5zh2SE
Kick the Dust Up,Luke Bryan,1,5g15o2Sm55Hn9ShK5yEXgp
Blessings,Big Sean,1,1bzM1cd6oqFozdr4wK6HdR
Budapest,George Ezra,1,7q0aQpiLv5tIsupcgQ3Ny4
Chandelier,Sia,1,2s1sdSqGcKxpPr5lCl7jAV
Heartbeat Song,Kelly Clarkson,1,7FC9Lng8iXU081lbigu8m8
Don't,Ed Sheeran,1,3HVWdVOQ0ZA45FuZGSfvns
Ghost,Ella Henderson,1,4z7gh3aIZV9arbL9jJSc5J
Here,Alessia Cara,1,1wYZZtamWTQAoj8B812uKQ
Waves,Mr Probz,1,1XfYnj3riy7wH3KejeoCtS
El Perdón,Nicky Jam and Enrique Iglesias,1,7qCAVkHWZkF44OzOUKf8Cr
She Knows,Ne-Yo,1,7seTcUFOhn5caSDbiSfsp0
Night Changes,One Direction,1,5O2P9iiztwhomNh8xkR9lJ
Back to Back,Drake,1,5lFDtgWsjRJu8fPOAyJIAK
How Deep Is Your Love,Calvin Harris and Disciples,1,22mek4IiqubGD9ctzxc69s
Love Yourself,Justin Bieber,1,50kpGaPAhYJ3sGmk6vplg0
Sorry,Justin Bieber,1,09CtPGIpYB4BrO8qb1RGsF
One Dance,Drake,1,1zi7xx7UVEFkmKfv06H8x0
Work,Rihanna,1,72TFWvU3wUYdUuxejTTIzt
Stressed Out,Twenty One Pilots,1,3CRDbSIZ4r5MsZ0YwxuEkn
Panda,Desiigner,1,275a9yzwGB6ncAW4SxY7q3
Hello,Adele,1,4sPmO7WMQUAf45kwMOtONw
Don't Let Me Down,The Chainsmokers,1,1i1fxkWeaMmKEB4T7zqbzK
Can't Stop the Feeling!,Justin Timberlake,1,1WkMMavIMc4JZ8cfMmxHkI
Closer,The Chainsmokers,1,7BKLCZ1jbUBVqRi2FVlTVw
Cheap Thrills,Sia,1,3S4px9f4lceWdKf0gWciFu
7 Years,Lukas Graham,1,5kqIPrATaCc2LqxVWzQGbk
Needed Me,Rihanna,1,4pAl7FkDMNBsjykPXo91B3
My House,Flo Rida,1,6Knv6wdA0luoMUuuoYi2i1
I Took a Pill in Ibiza,Mike Posner,1,1MtUq6Wp1eQ8PC6BbPCj8P
Work from Home,Fifth Harmony,1,4tCtwWceOPWzenK2HAIJSb
This Is What You Came For,Calvin Harris,1,0azC730Exh71aQlOt9Zj3y
Cake by the Ocean,DNCE,1,76hfruVvmfQbw0eYn1nmeC
"Me, Myself & I",G-Eazy and Bebe Rexha,1,3UlMREU4JtvDulA2JHL3KW
Ride,Twenty One Pilots,1,2Z8WuEywRWYTKe1NybPQEW
Heathens,Twenty One Pilots,1,6i0V12jOa3mr6uu4WYhUBr
Pillowtalk,Zayn,1,0PDUDa38GO8lMxLCRc4lL1
Stitches,Shawn Mendes,1,5jsw9uXEGuKyJzs0boZ1bT
Hotline Bling,Drake,1,0wwPcA6wtMf6HUMpIRdeP7
Cold Water,Major Lazer,1,7zsXy7vlHdItvUSH8EwQss
Send My Love (To Your New Lover),Adele,1,4BHzQ9C00ceJxfG16AlNWb
Roses,The Chainsmokers,1,3vv9phIu6Y1vX3jcqaGz5Z
Treat You Better,Shawn Mendes,1,3QGsuHI8jO1Rx4JWLUh9jd
Too Good,Drake,1,3BtuIIrQlkujKPuWF2B85z
Low Life,Future,1,7EiZI6JVHllARrX9PUvAdX
What Do You Mean?,Justin Bieber,1,4B0JvthVoAAuygILe3n4Bs
The Hills,The Weeknd,1,7fBv7CLKzipRk6EC6TWHOB
Just Like Fire,Pink,1,7K5dzhGda2vRTaAWYI3hrb
Broccoli,DRAM,1,0qy5D3OJre7SPJNMOL9I71
Don't,Bryson Tiller,1,3pXF1nA74528Edde4of9CC
Dangerous Woman,Ariana Grande,1,7l94dyN2hX9c6wWcZQuOGJ
Jumpman,Drake and Future,1,27GmP9AWRs744SzKcpJsTZ
"I Hate U, I Love U",Gnash,1,7vRriwrloYVaoAe3a9wJHe
Here,Alessia Cara,1,1wYZZtamWTQAoj8B812uKQ
Same Old Love,Selena Gomez,1,1BZG99C7Co1r6QUC3zaS59
Controlla,Drake,1,3O8NlPh2LByMU9lSRSHedm
Like I'm Gonna Lose You,Meghan Trainor,1,2YlZnw2ikdb837oKMKjBkW
One Call Away,Charlie Puth,1,7soJgKhQTO8hLP2JPRkL5O
Let It Go,James Bay,1,13HVjjWUZFaWilh2QUJKsP
No,Meghan Trainor,1,7fCNUWi6uflDTQ08srxMZk
Never Forget You,Zara Larsson and MNEK,1,6hmhG1b4LEyNuashVvuIAo
Let Me Love You,DJ Snake,1,0lYBSQXN6rCTvUZvg9S0lU
Don't Mind,Kent Jones,1,27PmvZoffODNFW2p7ehZTQ
H.O.L.Y.,Florida Georgia Line,1,0BCy325UZyR9z0t0uxwn2N
We Don't Talk Anymore,Charlie Puth,1,37FXw5QGFN7uwwsLy8uAc0
Into You,Ariana Grande,1,2meEiZKWkiN28gITzFwQo5
Gold,Kiiara,1,6ZSO7kPn8IMJFymyticbJO
Exchange,Bryson Tiller,1,43PuMrRfbyyuz4QpZ3oAwN
679,Fetty Wap,1,5NQbUaeTEOGdD6hHcre0dZ
Oui,Jeremih,1,0PJIbOdMs3bd5AT8liULMQ
Hands to Myself,Selena Gomez,1,1LoriJC05IrHIDwj3q0KC1
2 Phones,Kevin Gates,1,0wdKiSBUT7aZkXUIdJWcwC
Starboy,The Weeknd,1,7MXVkk9YMctZqd1Srtv4MB
For Free,DJ Khaled,1,4JDZl9nKIAhAhDjw753u4X
Never Be Like You,Flume,1,5WI2ltQIdwgzf1SNE76JyR
In the Night,The Weeknd,1,25KybV9BOUlvcnv7nN3Pyo
Me Too,Meghan Trainor,1,3KwwE4sgCzMaKWq6QBebmX
Ex's & Oh's,Elle King,1,70eDxAyAraNTiD6lx2ZEnH
Die a Happy Man,Thomas Rhett,1,5kNe7PE09d6Kvw5pAsx23n
White Iverson,Post Malone,1,6eT7xZZlB2mwyzJ2sUKG6w
Close,Nick Jonas,1,3lSDIJ2abCrOdDJ6pshUap
Unsteady,X Ambassadors,1,7lGKEWMXVWWTt3X71Bv44I
Sucker for Pain,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla $ign",1,4dASQiO1Eoo3RJvt74FtXB
Down in the DM,Yo Gotti,1,1LxKKYsJNPeBdOwdudsJzv
Luv,Tory Lanez,1,5SeX6wQeUsYKNnuQno9slB
Sorry,Beyoncé,1,0lnIJmgcUpEpe4AZACjayW
Can't Feel My Face,The Weeknd,1,22VdIZQfgXJea34mQxlt81
Hymn for the Weekend,Coldplay,1,3RiPr603aXAoi4GHyXx0uy
Say It,Tory Lanez,1,2Gyc6e2cLxA5hoX1NOvYnU
Antidote,Travis Scott,1,1wHZx0LgzFHyeIZkUydNXq
Lost Boy,Ruth B,1,4h0zU3O9R5xzuTmNO7dNDU
Side to Side,Ariana Grande,1,1pKeFVVUOPjFsOABub0OaV
"Sit Still, Look Pretty",Daya,1,0EGuSSpuu9wmHCtvb4PdLO
Wildest Dreams,Taylor Swift,1,59HjlYCeBsxdI0fcm3zglw
Middle,DJ Snake,1,0g5EKLgdKvNlln7TNqBByK
On My Mind,Ellie Goulding,1,4nS1sut0R2mgmFitKIShVe
Pop Style,Drake,1,5mPSyjLatqB00IkPqRlbTE
When We Were Young,Adele,1,7IWkJwX9C0J7tHurTD7ViL
Hide Away,Daya,1,0uyZ5ckiIUbFZd3P6RWmrj
Lean On,Major Lazer and DJ Snake,1,1Lim1Py7xBgbAkAys3AGAG
I Know What You Did Last Summer,Shawn Mendes and Camila Cabello,1,2GyA33q5rti5IxkMQemRDH
All the Way Up,"Fat Joe, Remy Ma and Jay-Z",1,61QSuw5VlC0LTS8WMO356g
Watch Me,Silentó,1,5RIVoVdkDLEygELLCniZFr
Back to Sleep,Chris Brown,1,6dlpABcXrQKRU9G00i6Zba
No Limit,Usher,1,1CDBn2Lm7E63XKQDsdCq6O
Cut It,O.T. Genasis,1,376KnY4TrgBITxjlnbnmIy
Really Really,Kevin Gates,1,10I3CmmwT0BkOVhduDy53o
All In My Head (Flex),Fifth Harmony,1,7nD9nN3jord9wWcfW3Gkcm
Starving,Hailee Steinfeld and Grey,1,4Ce37cRWvM1vIGGynKcs22
Adventure of a Lifetime,Coldplay,1,69uxyAqqPIsUyTO8txoP2M
Humble and Kind,Tim McGraw,1,4Pn0JlCUusD2QHjADuOzuV
Wicked,Future,1,6BbINUfGabVyiNFJpQXn3x
Tiimmy Turner,Desiigner,1,3NJG6vMH1ZsectZkocMEm0
See You Again,Wiz Khalifa,1,2JzZzZUQj3Qff7wapcbKjc
Perfect,One Direction,1,3NLnwwAQbbFKcEcV8hDItk
Shape of You,Ed Sheeran,1,7qiZfU4dY1lWllzX7mPBI3
Despacito (Remix),Luis Fonsi and Daddy Yankee,1,6rPO02ozF3bM7NnOV4h6s2
That's What I Like,Bruno Mars,1,0KKkJNfGyhkQ5aFogxQAPU
Humble,Kendrick Lamar,1,7KXjTSCq5nL1LoYtL7XAwS
Something Just Like This,The Chainsmokers and Coldplay,1,6RUKPb4LETWmmr3iAEQktW
Bad and Boujee,Migos,1,4Km5HrUvYTaSUfiSGPJeQR
Closer,The Chainsmokers,1,7BKLCZ1jbUBVqRi2FVlTVw
Body Like a Back Road,Sam Hunt,1,7mldq42yDuxiUNn08nvzHO
Believer,Imagine Dragons,1,0pqnGHJpmpxLKifKRmU6WP
Congratulations,Post Malone,1,3a1lNhkSLSkpJE4MSHpDu9
Say You Won't Let Go,James Arthur,1,5uCax9HTNlzGybIStD3vDh
I'm the One,DJ Khaled,1,1jYiIOC5d6soxkJP81fxq2
XO Tour Llif3,Lil Uzi Vert,1,7GX5flRQZVHRAGd6B4TmDO
Mask Off,Future,1,0VgkVdmE4gld66l8iyGjgx
Unforgettable,French Montana,1,3B54sVLJ402zGa6Xm4YGNe
24K Magic,Bruno Mars,1,6b8Be6ljOzmkOmFslEb23P
Stay,Zedd and Alessia Cara,1,6uBhi9gBXWjanegOb2Phh0
Wild Thoughts,DJ Khaled,1,45XhKYRRkyeqoW3teSOkCM
Black Beatles,Rae Sremmurd,1,6fujklziTHa8uoM5OQSfIo
Starboy,The Weeknd,1,7MXVkk9YMctZqd1Srtv4MB
Location,Khalid,1,152lZdxL1OR0ZMW6KquMif
Attention,Charlie Puth,1,5cF0dROlMOK5uNZtivgu50
There's Nothing Holdin' Me Back,Shawn Mendes,1,7JJmb5XwzOO8jgpou264Ml
Bodak Yellow,Cardi B,1,6KBYefIoo7KydImq1uUQlL
Redbone,Childish Gambino,1,0wXuerDYiBnERgIpbb3JBR
I Don't Wanna Live Forever,Zayn and Taylor Swift,1,2y5aJvzXhHPA94U5GFAcXe
It Ain't Me,Kygo and Selena Gomez,1,2jRGYG8U5bJzWOH6FLuzvO
iSpy,Kyle,1,2EEeOnHehOozLq4aS0n6SL
Issues,Julia Michaels,1,7vu0JkJh0ldukEYbTVcqd0
Scars to Your Beautiful,Alessia Cara,1,0prNGof3XqfTvNDxHonvdK
1-800-273-8255,Logic,1,5tz69p7tJuGPeMGwNTxYuV
Slow Hands,Niall Horan,1,2cOUlop2ZakjOKe4WinesN
Love on the Brain,Rihanna,1,5oO3drDxtziYU2H1X23ZIp
I Feel It Coming,The Weeknd,1,3dhjNA0jGA8vHBQ1VdD6vV
Bounce Back,Big Sean,1,0SGkqnVQo9KPytSri1H6cF
Strip That Down,Liam Payne,1,4Ro98RCK90oHqqSZUnTFq5
Fake Love,Drake,1,343YBumqHu19cGoGARUTsd
Don't Wanna Know,Maroon 5,1,1nueTG77MzNkJTKQ0ZdGzT
Look What You Made Me Do,Taylor Swift,1,1JbR9RDP3ogVNEWFgNXAjh
Castle on the Hill,Ed Sheeran,1,6PCUP3dWmTjcTtXY02oFdT
Bad Things,Machine Gun Kelly and Camila Cabello,1,1PSBzsahR2AKwLJgx8ehBj
Paris,The Chainsmokers,1,15vzANxN8G9wWfwAJLLMCg
Side to Side,Ariana Grande,1,1pKeFVVUOPjFsOABub0OaV
Rockabye,Clean Bandit,1,5knuzwU65gJK7IF5yJsuaW
Feel It Still,Portugal. The Man,1,5vqxyr2NowrVOORre9bGYC
Let Me Love You,DJ Snake,1,0lYBSQXN6rCTvUZvg9S0lU
Sorry Not Sorry,Demi Lovato,1,7gvd8xj4QgPqbQSsn5pV7d
Bank Account,21 Savage,1,2fQrGHiQOvpL9UgPvtYy6G
Can't Stop the Feeling!,Justin Timberlake,1,1WkMMavIMc4JZ8cfMmxHkI
Mi Gente,J Balvin and Willy William,1,4ipnJyDU3Lq15qBAYNqlqK
Thunder,Imagine Dragons,1,1zB4vmk8tFRmM9UULNzbLB
T-Shirt,Migos,1,7KOlJ92bu51cltsD9KU5I7
Rake It Up,Yo Gotti,1,4knL4iPxPOZjQzTUlELGSY
Mercy,Shawn Mendes,1,0AS63m1wHv9n4VVRizK6Hc
Tunnel Vision,Kodak Black,1,4Q3N4Ct4zCuIHuZ65E3BD4
Rockstar,Post Malone,1,0e7ipj03S05BNilyu5bRzt
In Case You Didn't Know,Brett Young,1,10M2Ex445zw585Ducldzkw
Heathens,Twenty One Pilots,1,6i0V12jOa3mr6uu4WYhUBr
Now or Never,Halsey,1,7i2DJ88J7jQ8K7zqFX2fW8
Caroline,Aminé,1,5hTpBe8h35rJ67eAWHQsJx
Rolex,Ayo & Teo,1,0pSBuHjILhNEo55xK1zrRt
DNA,Kendrick Lamar,1,6HZILIRieu8S0iqY8kIKhj
Juju on That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,1,1lItf5ZXJc1by9SbPeljFd
Swang,Rae Sremmurd,1,6mapJIPnQ23RTAevUoE0DL
Passionfruit,Drake,1,5mCPDVBb16L4XQwDdbRUpz
Loyalty,Kendrick Lamar,1,6SwRhMLwNqEi6alNPVG00n
Praying,Kesha,1,0jdny0dhgjUwoIp5GkqEaA
Goosebumps,Travis Scott,1,6gBFPUFcJLzWGx4lenP6h2
Cold,Maroon 5,1,7gwLQ4tZ5UdZ7qNcDyJ8wr
Broccoli,DRAM,1,0qy5D3OJre7SPJNMOL9I71
Slide,Calvin Harris,1,6gpcs5eMhJwax4mIfKDYQk
What Ifs,Kane Brown,1,7zVCrzzEJU7u24sbJPXA5W
Chained to the Rhythm,Katy Perry,1,7qvxFz3JodM0A7xEM7k3YD
Feels,Calvin Harris,1,5bcTCxgc7xVfSaMV3RuVke
All Time Low,Jon Bellion,1,0SuLAslEMFZAXf0SwY7syi
Hurricane,Luke Combs,1,6xHI9KjUjYT0FPtGO8Mxa1
Too Good at Goodbyes,Sam Smith,1,3VlbOrM6nYPprVvzBZllE5
Young Dumb & Broke,Khalid,1,5Z3GHaZ6ec9bsiI5BenrbY
Magnolia,Playboi Carti,1,1e1JKLEDKP7hEQzJfNAgPl
Love Galore,SZA,1,0q75NwOoFiARAVp4EXU4Bs
Drowning,A Boogie wit da Hoodie,1,1f5cbQtDrykjarZVrShaDI
Starving,Hailee Steinfeld and Grey,1,4Ce37cRWvM1vIGGynKcs22
Both,Gucci Mane,1,5tFep7dXGd7vEJ668wTPux
What About Us,Pink,1,0Qh38w01QRXK6KHIv0e3hb
Swalla,Jason Derulo,1,6kex4EBAj0WHXDKZMEJaaF
Slippery,Migos,1,6p8NuHm8uCGnn2Dtbtf7zE
Sign of the Times,Harry Styles,1,5Ohxk2dO5COHF1krpoPigN
Water Under the Bridge,Adele,1,4vb4mFvYsr2h6enhjJsq9Y
Malibu,Miley Cyrus,1,1UZOjK1BwmwWU14Erba9CZ
Down,Marian Hill,1,5eCkuGPZNl4mISFNPgr3Dd
No Promises,Cheat Codes,1,5lNuqFVMca4vPupY10cH0J
Treat You Better,Shawn Mendes,1,3QGsuHI8jO1Rx4JWLUh9jd
I Get the Bag,Gucci Mane,1,1XRgIKC5TPwo7nWGyKqgG0
Small Town Boy,Dustin Lynch,1,2YMhrXQYKkm4kXLcXKKd5z
Everyday We Lit,YFN Lucci,1,4PzovBqgnSHKd8opsP7IVM
Havana,Camila Cabello,1,1rfofaqEpACxVEHIZBJe6W
What Lovers Do,Maroon 5,1,2j5hsQvApottzvTn4pFJWF
Do Re Mi,Blackbear,1,3Q3myFA7q4Op95DOpHplaY
Look at Me!,XXXTentacion,1,7floNISpH8VF4z4459Qo18
The Fighter,Keith Urban,1,5OUSPcqhYTOzpbXzoEvKim
God's Plan,Drake,1,6DCZcSspjsKoFjzjrWoCdn
Perfect,Ed Sheeran,1,0tgVpDi06FyKpA1z0VMD4v
Meant to Be,Bebe Rexha,1,7iDa6hUg2VgEL1o1HjmfBn
Havana,Camila Cabello,1,1rfofaqEpACxVEHIZBJe6W
Rockstar,Post Malone,1,0e7ipj03S05BNilyu5bRzt
Psycho,Post Malone,1,3swc6WTsr7rl9DqQKQA55C
I Like It,"Cardi B, Bad Bunny and J Balvin",1,58q2HKrzhC3ozto2nDdN4z
The Middle,"Zedd, Maren Morris and Grey",1,09IStsImFySgyp0pIQdqAc
In My Feelings,Drake,1,2G7V7zsVDxg1yRsu7Ew9RJ
Girls Like You,Maroon 5,1,6V1bu6o1Yo5ZXnsCJU8Ovk
Nice for What,Drake,1,3CA9pLiwRIGtUBiMjbZmRw
Lucid Dreams,Juice Wrld,1,285pBltuF7vW8TeWk8hdRR
Better Now,Post Malone,1,7dt6x5M1jzdTEt8oCbisTK
Finesse,Bruno Mars,1,3Vo4wInECJQuz9BIBMOu8i
Boo'd Up,Ella Mai,1,0At2qAoaVjIwWNAqrscXli
New Rules,Dua Lipa,1,2ekn2ttSfGqwhhate0LSR0
Sad!,XXXTentacion,1,3ee8Jmje8o58CHK66QrVC2
Never Be the Same,Camila Cabello,1,4eWQlBRaTjPPUlzacqEeoQ
Love Lies,Khalid and Normani,1,45Egmo7icyopuzJN0oMEdk
No Tears Left to Cry,Ariana Grande,1,2qT1uLXPVPzGgFOx4jtEuo
Mine,Bazzi,1,7uzmGiiJyRfuViKKK3lVmR
Thunder,Imagine Dragons,1,1zB4vmk8tFRmM9UULNzbLB
Look Alive,BlocBoy JB,1,4qKcDkK6siZ7Jp1Jb4m0aL
Delicate,Taylor Swift,1,6NFyWDv5CjfwuzoCkw47Xf
Yes Indeed,Lil Baby and Drake,1,6vN77lE9LK6HP2DewaN6HZ
Friends,Marshmello and Anne-Marie,1,08bNPGLD8AhKpnnERrAc6G
Bad at Love,Halsey,1,7y9iMe8SOB6z3NoHE2OfXl
Taste,Tyga,1,5IaHrVsrferBYDm0bDyABy
Let You Down,NF,1,52okn5MNA47tk87PeZJLEL
No Limit,G-Eazy,1,2DQ1ITjI0YoLFzuADN1ZBW
Fefe,6ix9ine,1,2l8nEO0vsTRCRnGqQty6qx
Tequila,Dan + Shay,1,42fw0rxRO2xbesF6mJfd4Y
Feel It Still,Portugal. The Man,1,5vqxyr2NowrVOORre9bGYC
MotorSport,"Migos, Nicki Minaj and Cardi B",1,4wFjTWCunQFKtukqrNijEt
I Like Me Better,Lauv,1,1wjzFQodRWrPcQ0AnYnvQ9
Youngblood,5 Seconds of Summer,1,2iUXsYOEPhVqEBwsqP70rE
Whatever It Takes,Imagine Dragons,1,6Qn5zhYkTa37e91HC1D7lb
Ric Flair Drip,Offset and Metro Boomin,1,7sO5G9EABYOXQKNPNiE9NR
I Fall Apart,Post Malone,1,75ZvA4QfFiZvzhj2xkaWAh
Pray for Me,The Weeknd and Kendrick Lamar,1,77UjLW8j5UAGAGVGhR5oUK
Back to You,Selena Gomez,1,4hQ6UGyWQIGJmHSo0J88JW
Sicko Mode,Travis Scott,1,2xLMifQCjDGFmkHkpNLD9h
Walk It Talk It,Migos,1,6n4U3TlzUGhdSFbUUhTvLP
Gucci Gang,Lil Pump,1,43ZyHQITOjhciSUUNPVRHc
Him & I,G-Eazy and Halsey,1,5k38wzpLb15YgncyWdTZE4
In My Blood,Shawn Mendes,1,2QZ7WLBE8h2y1Y5Fb8RYbH
All the Stars,Kendrick Lamar and SZA,1,3GCdLUSnKSMJhs4Tj6CV3s
Stir Fry,Migos,1,2UVbBKQOdFAekPTRsnkzcf
Too Good at Goodbyes,Sam Smith,1,3VlbOrM6nYPprVvzBZllE5
Love,Kendrick Lamar,1,6PGoSes0D9eUDeeAafB2As
This Is America,Childish Gambino,1,0b9oOr2ZgvyQu88wzixux9
Nonstop,Drake,1,0TlLq3lA83rQOYtrqBqSct
Heaven,Kane Brown,1,1HXy5I3HTWq8OvxCn0z7G7
Bodak Yellow,Cardi B,1,6KBYefIoo7KydImq1uUQlL
Freaky Friday,Lil Dicky,1,10Igtw8bSDyyFs7KIsKngZ
Gummo,6ix9ine,1,4HbiCvH1R7mVOJ7KY7JQBD
Plug Walk,Rich the Kid,1,1ZAyjvIk9YiD76yYy0TEG6
Wait,Maroon 5,1,6AvfZXpbb6r35DfF7gHPRq
Be Careful,Cardi B,1,2Yl4OmDby9iitgNWZPwxkd
Wolves,Selena Gomez and Marshmello,1,0tBbt8CrmxbjRP0pueQkyU
Bartier Cardi,Cardi B,1,0dIoGTQXDh1wVnhIiSyYEa
God Is a Woman,Ariana Grande,1,5OCJzvD7sykQEKHH7qAC3C
Big Bank,YG,1,0ZNrc4kNeQYD9koZ3KvCsy
Sorry Not Sorry,Demi Lovato,1,7gvd8xj4QgPqbQSsn5pV7d
How Long,Charlie Puth,1,6wmAHw1szh5RCKSRjiXhPe
Lights Down Low,Max,1,5A6BJLZArq1MPjsnmcuk5f
Young Dumb & Broke,Khalid,1,5Z3GHaZ6ec9bsiI5BenrbY
One Kiss,Calvin Harris and Dua Lipa,1,7ef4DlsgrMEH11cDZd32M6
Natural,Imagine Dragons,1,2FY7b99s15jUprqC0M5NCT
You Make It Easy,Jason Aldean,1,2ZxTjs4EdJl4Y9YByIiNoo
Shape of You,Ed Sheeran,1,7qiZfU4dY1lWllzX7mPBI3
I Get the Bag,Gucci Mane,1,1XRgIKC5TPwo7nWGyKqgG0
No Brainer,DJ Khaled,1,5WvAo7DNuPRmk4APhdPzi8
