,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
7456,14990,jar of hearts,christina perri,1,0HZhYMZOcUzZKSFwPOti6m,0.349,0.348,3.0,-6.142,1.0,0.0316,0.726,0.0,0.12,0.0886,74.541,246587.0,4.0,"I know I can't take one more step towards you
'Cause all that's waiting is regret
Don't you know I'm not your ghost anymore
You lost the love I loved the most

I learned to live half alive
And now you want me one more time

And who do you think you are?
Runnin' 'round leaving scars
Collecting your jar of hearts
And tearing love apart
You're gonna catch a cold
From the ice inside your soul
So don't come back for me
Who do you think you are?

I hear you're asking all around
If I am anywhere to be found
But I have grown too strong
...

",0.0,pop,2011
7458,14992,sexy and i know it,lmfao,1,0obBFrPYkSoBJbvHfUIhkv,0.707,0.861,7.0,-4.225,1.0,0.316,0.1,0.0,0.191,0.795,130.021,199480.0,4.0,"Yeah, yeah
When I walk on by, girls be looking like damn he fly
I pimp to the beat
Walking on the street in my new LaFreak, yeah
This is how I roll, animal print, pants out control
It's Redfoo with the big F O
They like Bruce Lee rock at the club (yeah)

Girl look at that body
Girl look at that body
Girl look at that body
I-I-I work out
Girl look at that body
Girl look at that body
Girl look at that body
I-I-I work out

When I walk in the spot, (yeah), this is what I see (Okay)
Everybody stops and they staring at me
I got passion in my pants and I ain't afraid to show it
(Show it, show it, show it)

I'm sexy and I know it

...

",1.0,pop,2011
7459,14993,rocketeer,far east movement,1,45sDIKapDyxPl307QpEAwl,0.664,0.845,4.0,-6.115,0.0,0.0461,0.181,0.0,0.267,0.357,96.005,211253.0,4.0,"Here we go, come with me
There's a world out there that we should see
Take my hand, close your eyes
With you right here, I'm a rocketeer

Let's fly
(Fly, fly, fly, fly)
Up, up, here we go, go
Up, up, here we go, go

Let's fly
(Fly, fly, fly, fly)
Up, up, here we go, go
Where we stop, nobody knows, knows

Yeah, where we go, we don't need roads
And where we stop, nobody knows
To the stars, if you really want it
Got, got a jet-pack with your name on it

Above the clouds in the atmosphere
Could say the words and we outta here
Hold my hand if you're feeling scared
We flying up, up, outta here

...

",0.0,pop,2010
7461,14995,hold it against me,britney spears,1,7Dyq1bhhjknLKEGg4k5NLr,0.648,0.722,0.0,-4.813,0.0,0.0427,0.0103,0.0,0.24,0.389,132.973,228827.0,4.0,"Hey, over there, please forgive me
If I'm coming on too strong
Hate to stare but you're winning
And they're playing my favorite song

So come here a little closer
Wanna whisper in your ear
Make it clear, little question
Wanna know just how you feel

If I said my heart was beating loud
If we could escape the crowd somehow
If I said I want your body now
Would you hold it against me?

'Cause you feel like paradise
And I need a vacation tonight
So if I said I want your body now
Would you hold it against me?

Hey, you might think that I'm crazy
...

",0.0,pop,2011
7462,14996,more,usher,1,0aBKFfdyOD1Ttvgv0cfjjJ,0.551,0.893,7.0,-2.628,1.0,0.0543,0.00166,0.0,0.348,0.794,125.083,219987.0,4.0,"Watch me as I dance under the spotlight
listen to the people screaming out more, and more
Cos I create the feeling that keep em coming back,
Yeah, I create the feeling that keep em coming back,
So captivating when I get it on the floor
Know y'all been patiently waiting, I know you need me, I can feel it,
I'm a beast, I'm an animal, I'm that Monster in the mirror,
The headliner, finisher, I'm the closer, winner
Best when under pressure with seconds left I show up

If you really want more, scream it out louder,
if you on the floor, bring out the fire,
And light it up, take it up higher,
Gonna push it to the limit, give it more

If you really want more, scream it out louder,
if you on the floor, bring out the fire,
And light it up, take it up higher,
Gonna push it to the limit, give it more
...

",0.0,pop,2010
7463,14997,what the hell,avril lavigne,1,2z4U9d5OAA4YLNXoCgioxo,0.578,0.926,6.0,-3.689,0.0,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707.0,4.0,"You say that I'm messing with your head
All 'cause I was making out with your friend
Love hurts whether it's right or wrong
I can't stop 'cause I'm having too much fun

You're on your knees
Begging, ""Please, stay with me""
But, honestly I just need to be a little crazy

All my life I've been good
But, now I'm thinking ""What the hell""
All I want is to mess around
And I don't really care about
If you love me, if you hate me
You can't save me, baby, baby
All my life I've been good
But, now what the hell
What? What? What? What the hell?

So, what if I go out on a million dates
...

",1.0,pop,2011
7464,14998,written in the stars,tinie tempah,1,61HQWI1Woxup7CnGwVUsdI,0.644,0.945,7.0,-3.534,1.0,0.0717,0.0587,0.0,0.184,0.573,91.017,219560.0,4.0,"Oh written in the stars
A million miles away
A message to the main
Ooooh
Seasons come and go
But I will never change
And I'm on my way

Lets go...
Yeah
You're listening now
They say they aint heard nothing like this in a while
Thats why they play my song on so many different dials
Cause I got more hits than a disciplined child
When they see me everybody brrrrrap's, brrrrrraps
Man I'm like a young gun fully black Barrack
I cried tear drops over the massive attack
I only make hits like I work with a racket and bat
Look at my jacket and hat
So damn berserk
So down to earth
I'm bringing gravity back
Adopted by the major I want my family back
People work hard just to get all their salary taxed
Look I'm just a writer from the ghetto like Malory blackman
...

",1.0,pop,2010
7465,14999,for the first time,the script,1,09ZcYBGFX16X8GMDrvqQwt,0.396,0.629,9.0,-4.78,1.0,0.0287,0.0328,0.0,0.183,0.358,173.794,252853.0,4.0,"She's all laid up in bed with a broken heart
While I'm drinking Jack all alone
in my local bar and we don't know how
How we got into this mad situation,
only doing things out of frustration
Trying to make it work,
but, man, these times are hard

She needs me now, but I can't seem to find the time
I got a new job now on the unemployment line and we don't know how
How we got into this mess, is it God's test?
Someone help us 'cause we're doing our best
Trying to make it work, but, man, these times are hard

But we're gonna stop by drinking old, cheap bottles of wine
Shit talking up all night,
saying things we haven't for a while, a while, yeah
We're smiling but we're close to tears, even after all these years
We just now got the feeling that we're meeting for the first time
...

",1.0,pop,2011
7468,15002,we found love,rihanna,1,6qn9YLKt13AGvpq9jfO8py,0.734,0.766,1.0,-4.485,1.0,0.0383,0.025,0.00138,0.108,0.6,127.986,215227.0,4.0,"Yellow diamonds in the light
And we're standing side by side
As your shadow crosses mine
What it takes to come alive

It's the way I'm feeling, I just can't deny
But I've gotta let it go

We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place

...

",0.0,pop,2011
7469,15003,pretty girl rock,keri hilson,1,2Adn2LNgkHMH5TelQVAu4n,0.666,0.87,11.0,-5.004,0.0,0.246,0.203,0.0,0.0851,0.9,160.014,243920.0,4.0,"I can do the pretty girl rock, rock, rock
Do the pretty girl rock, rock, rock
Now what's your name?

My name is Keri, I'm so very
Fly, oh my, it's a little bit scary
Boys wanna marry lookin' at my derriere
You can stare but if you touch it Imma bury

Pretty as a picture
Sweeter than a swisher
Mad 'cause I'm cuter than the girl that's with ya
I ain't gotta talk about it, baby you can see it
But if you want, I'll be happy to repeat it

My name is Keri, I'm so very
Fly oh my it's a little bit scary
Boys wanna marry lookin' at my derriere
You can stare but if you touch it Imma bury

Pretty as a picture (picture)
Sweeter than a swisher (swisher)
Mad 'cause I'm cuter than the girl that's with ya
I can talk about it 'cause I know that I'm pretty
And if you know it too then ladies sing it with me

All eyes on me when I walk in
No question that this girl's a ten
Don't hate me 'cause I'm beautiful
Don't hate me 'cause I'm beautiful

My walk, my talk, the way I drip
...

",0.0,pop,2010
7470,15004,yoü and i,lady gaga,1,6LyYHKz5m0LvR9l3H6iPHT,0.468,0.385,9.0,-6.081,1.0,0.0385,0.785,2.4299999999999998e-05,0.075,0.289,84.246,214000.0,3.0,"It's been a long time since I came around
Been a long time, but I'm back in town
And this time I'm not leaving without you

You taste like whiskey when you kiss me, oh
I'd give anything again to be your baby doll
This time I'm not leaving without you

He said, ""Sit back down where you belong
In the corner of my bar, with your high heels on
Sit back down on the couch where we
Made love the first time and you said to me there's""

Something, something about this place
Something 'bout lonely nights and my lipstick on your face
Something, something about my cool Nebraska guy
Yeah, something about, baby, you and I

It's been two years since I let you go
I couldn't listen to a joke or Rock and Roll
Muscle cars drove a truck right through my heart

On my birthday, you sang me a Heart of Gold
With a guitar humming and no clothes
...

",0.0,pop,2011
7471,15005,back to december,taylor swift,1,3DrjZArsPsoqbLzUZZV1Id,0.529,0.67,2.0,-4.663,1.0,0.0303,0.117,0.0,0.334,0.286,141.893,293027.0,4.0,"I'm so glad you made time to see me
How's life, tell me how's your family
I haven't seen them in a while

You've been good, busier then ever
We small talk, work and the weather
Your guard is up and I know why

'Cause the last time you saw me
Is still burned in the back of your mind
You gave me roses and I left them there to die

So this is me swallowing my pride standing in front of you saying I'm sorry for that night
And I'd go back to December all the time
It turns out freedom ain't nothing but missing you wishing I'd realized what I had when you were mine
I'd go back to December, turn around and make it all right
I'd go back to December all the time
...

",0.0,pop,2010
7472,15007,cheers (drink to that),rihanna,1,46MDLc0Yip6xCMSsdePOAU,0.576,0.912,9.0,-3.623,1.0,0.0403,0.0182,0.0,0.293,0.727,79.981,261747.0,4.0,,0.0,pop,2010
7473,15008,who says,selena gomez & the scene,1,3TcL0dyCMyr0kyTTc4NLgI,0.682,0.927,4.0,-2.915,1.0,0.0479,0.0843,0.0,0.149,0.744,101.019,195613.0,4.0,"I wouldn't wanna be anybody else
Hey

You made me insecure
Told me I wasn't good enough
But who are you to judge?
When you're a diamond in the rough
I'm sure you got some things
You'd like to change about yourself
But when it comes to me
I wouldn't wanna be anybody else

Na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na
I'm no beauty queen
I'm just beautiful me
Na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na
You've got every right
To a beautiful life
C'mon

Who says?
Who says you're not perfect?
Who says you're not worth it?
Who says you're the only one that's hurting?
Trust me
That's the price of beauty
Who says you're not pretty?
Who says you're not beautiful?
...

",0.0,pop,2011
7477,15013,in the dark,dev,1,1pbHy9VBpSyZh56xuujZz0,0.736,0.823,8.0,-4.231,1.0,0.0675,0.00358,0.000914,0.33,0.442,124.954,226227.0,4.0,"On my waist, through my hair
Think about it when you touch me there
Close my eyes, here you are all alone dancing in the dark
Tell me baby if it's wrong
To let my hands do what they want?

Late at night I pretend we are
Dance-dance-da-dance dancing in the dark
Dancing in the dark
Ooh la la, ooh la la, ooh la la
Dancing in the dark

When you work on me
Open my body up and do some surgery
Now that you got me up
I wanna taste it, taste it
And see those pocket aces

I wanna see who you are
I got a sex drive to push to start
I got a sex drive to push to start
Push push push push to start
...

",1.0,pop,2012
7478,15014,backseat,new boyz,1,4dWjQ3wEfW6KPaaxCoaPH4,0.595,0.923,7.0,-3.449,1.0,0.144,0.0693,0.0,0.505,0.782,125.029,224093.0,4.0,,1.0,pop,2011
7480,15016,best thing i never had,beyoncé,1,3lBRNqXjPp2j3JMTCXDTNO,0.545,0.649,6.0,-4.062,1.0,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,253747.0,4.0,"What goes around comes back around (Hey, my baby)
What goes around comes back around (Hey, my baby)
What goes around comes back around (Hey, my baby)
What goes around comes back around

There was a time
I thought, that you did everything right
No lies, no wrong
Boy, I must've been outta my mind
So when I think of the time that I almost loved you
You showed you ass and I saw the real you

Thank God you blew it
Thank God I dodged the bullet
I'm so over you
So, baby, good lookin' out

I wanted you bad
I'm so through with it
'Cause, honestly, you turned out to be the (best thing I never had)
You turned out to be the (best thing I never had)
And I'm gon' always be the (best thing you never had)
I bet it sucks to be you right now

...

",1.0,pop,2011
7481,15017,don't wanna go home,jason derulo,1,1r3myKmjWoOqRip99CmSj1,0.671,0.808,2.0,-4.861,0.0,0.0652,0.02,0.0,0.134,0.637,121.956,206080.0,4.0,"Jason Derulo
Check that out, what they playin'
That's my song, that's my song
Where my drinks
I've been waiting much too long, much too long
And this girl on my lap passing out, she's a blonde
The last thing on my mind is going home

From the window to the wall
This club is jumping, til tomorrow
Is it daylight or is it nightime?
1 o'clock 2 o'clock 3 o'clock 4
We gon' tear the club up, up, up, up, up, up, up

Ayo me say day oh
Daylight come and we don't wanna go home
Yeah so we losing control
Turn the lights low cause we about to get blown

Let the club shut down
We won't go oh oh oh
Burn it down
To the flo oh oh oh
...",1.0,pop,2011
7482,15018,where them girls at,david guetta,1,63rbP24OzfaQCJjsHWZXnY,0.664,0.873,3.0,-3.115,1.0,0.0394,0.0305,0.0,0.228,0.571,129.876,210093.0,4.0,"So many girls in here, where do I begin?
I seen this one, I'm 'bout to go in
Then she said, ""I'm here with my friends""
She got me thinking, and that's when I said

Where them girls at, girls at?
Where them girls at, girls at?
Where them girls at, girls at?
So go get them, we can all be friends

Hey, bring it on, baby, all your friends
You're the shit, and I love that body, body
You wanna ball, let's mix it, I swear you're good
I won't tell nobody-body
You got a B.F.F., I wanna see that girl
It's all women invited

Hairdos and nails, that Louis, Chanel
All up in the body
Presidents in my wallet, no rules, I'm 'bout it
Blow the whistle for the hotties
I got it, shawty, it's never too much
Can't be doing too much

Ten to one of me, I can handle that love
Bottles in my reach, we can all get buzzed
Holla, 'cause I'm free till whenever, it's no rush

So many boys in here, where do I begin?
...

",1.0,pop,2011
