,Song,Artist,Billboard100,URI
1408,yellow,coldplay,0,3AJwUDP919kvQ9QcozQPxg
1410,"dog days are over - mtv unplugged, 2012",florence + the machine,0,5qLOOZwYQ9jygUwEghxxWX
1411,no one - acoustic,alicia keys,0,73E08jF1urQQSO0oTzCPpP
1412,i don't want to be - stripped version,gavin degraw,0,4bgCdwNpbU3sCJ3mupBW8S
1413,slow dancing in a burning room,john mayer,0,2jdAk8ATWIL3dwT47XpRfu
1414,the cave,mumford & sons,0,7IxVWmdabNVhfLBV3JD0nJ
1416,collide - acoustic version,howie day,0,5rwq6R0Uq0BngM3rdmCeNg
1417,come on get higher,matt nathanson,0,38YgZVHPWOWsKrsCXz6JyP
1418,you and me,lifehouse,0,0815caqt2Lytro5EIzMufT
1420,somewhere only we know,keane,0,0ll8uFnc0nANY35E0Lfxvg
1421,she will be loved - acoustic,maroon 5,0,2sLS4tVaEoMYrNS67PVz0V
1422,trouble,coldplay,0,45PqOIkZ9PdCjsCJQYzx9G
1423,the blower's daughter,damien rice,0,4B2lJinAkeNLSJjcq3dg8Q
1425,lucky,jason mraz,0,0IktbUcnAGrvD03AWnz3Q8
1426,immortalized,disturbed,0,7FChJg2hPG2uAZ3hmDg6xL
1427,come and get it,i prevail,0,44M12pkcMqqdbNNooHCZ6C
1428,drop dead cynical,amaranthe,0,5VToMJACRoeT0YZNs5CYyp
1429,blood,breaking benjamin,0,7gQ7DfSSc3b8e4cHtFnDxu
1430,when legends rise,godsmack,0,1Si7crvw1M6Kgz9XiAtMiJ
1431,the reckoning,within temptation,0,4GSjFSK1SM78wPTVbsSB0S
1432,black wedding (feat. rob halford),in this moment,0,3zUwwYcmob803s2Bkck8GY
1433,sham pain,five finger death punch,0,2jWBH2mvHuisHxhpDbHSXP
1434,here comes the boom,rise of the northstar,0,5ooAdBlhaBwRDpoejCUl5M
1435,mantra,bring me the horizon,0,060RNnzoMay3wKJek1faPc
1436,alone in a room,asking alexandria,0,0hAIs32U2SmJcXymlcyF8h
1437,prey,parkway drive,0,7lMFAK8dv0QkWpIlZcWQlJ
1438,1234,emigrate,0,19T79JA6PgqCbYOYZ3e1bV
1439,chaos and earthquakes,nonpoint,0,2imkodSyg1hOZwZuE2fJdU
1440,dumptruck,wilson,0,7DnrADDBDIIXw2ZlU5q49W
1441,sleep walking elite,chevelle,0,36VQEcW3whyU0qttl8MHCJ
1442,who do you trust?,papa roach,0,3YNkyMBmgxqqyVypQPweIS
1443,hereafter,architects,0,5Gv5Q8vCoHdJ8qRSOV3Zg6
1444,the devil's bleeding crown,volbeat,0,79M3Eq1q61lkeQJ1OCVEdZ
1447,are you ready,disturbed,0,4zvqMZ6g4wKZaPpOQvoBpP
1448,monster,hands like houses,0,5apUdi1b0lvZw574hq1Fsr
1449,do you really want it,nothing more,0,48gS3f9HDsXtlMBVdwvC2Z
1450,calm before the storm,light the torch,0,6WortO2DtGmzG1QCAOZcsW
1451,rainier fog,alice in chains,0,16muBPcWmkHSl1uM4tE8WL
1452,the remedy,polaris,0,0meoZGEn97kg2pP8JHpYe4
1453,bad listener,beartooth,0,5pq9GrHjnWjLkKDBxqe8UQ
1454,over it,bullet for my valentine,0,0S674qD7nVFL0L7pHs6wUO
1455,walk,pantera,0,7fcfNW0XxTWlwVlftzfDOR
1456,infra-red,three days grace,0,6x5deYIe42rgRbStECDjYQ
1457,risen,sevendust,0,5SPdrK8RwO52MlBI1kjcft
1458,torn in two,breaking benjamin,0,3IiMnjK7S2PlsPVMuAH7rU
1459,devil,shinedown,0,2hEYslbdYWFSIA6JboUvnR
1460,rats,ghost,0,4u39IY2QjY1utpNCCF4is0
1461,broken heart,escape the fate,0,5LV0oQV98daZAUoWnQEW6N
1462,uncomfortable,halestorm,0,6qKSmXS6AOmSFAnmSxkASx
1463,instincts,of mice & men,0,14tt1h6FuQnWt2Q8lV6WD2
1464,broken,from ashes to new,0,5Cl9GDb0AyQnppRr6q7ldb
1465,breaking skin,nonpoint,0,3uleUeZ5eyYCNGiwcc1Exp
1466,1000hp,godsmack,0,2DpLoT8qfJdZhsLGFg413r
1467,that's my jam,skindred,0,3BsNSXrlWerfVTL5hjcJ3C
1468,wash it all away,five finger death punch,0,6AKWOVOJ81OQfsgxZbJ6QN
1469,absolute zero,stone sour,0,14EORgkbXqIx5K4Haucmnb
1470,the void,parkway drive,0,5znIVOv7RucpCHGkbonySq
1471,hardwired,metallica,0,7myke8Id4WyKFlWcRBJdIF
1472,shadows inside,miss may i,0,0dGJAoX4Gj4hWL8ipTtumN
1475,on my teeth,underoath,0,11kXjnwkLFOCGZJoRmlBHe
1476,waking lions,pop evil,0,7L9GgvMlQ3wcSrDoeGWAej
1477,judas,fozzy,0,2QQDH8gt4nyxFu2XX6bhG8
1478,loneshark,"our hollow, our home",0,2MjJHuYIFlzQrobIEgPBxv
1479,raise your horns,amon amarth,0,6ypKaenmVXMCXvlkfYOpjf
1480,remember we die,gemini syndrome,0,2iQoaliksvoEBhldqjYPgL
1481,triggerpulse,kobra and the lotus,0,0C24pXCtlYHY3Dibw1CCIK
1482,don't need you - edit,bullet for my valentine,0,7oUkPewtWnIAQ8MncVTXBv
1483,psychosocial,slipknot,0,2MvIMgtWyK88OiPi0J8Dg3
1484,looking down the barrel of today,hatebreed,0,2ZQo43TnA0XBUvPHSUfe2F
1485,paranoia,a day to remember,0,3HhaSocKwTptze7PySNZlW
1486,god damn,avenged sevenfold,0,1CibV0i5tzTI5Fvqeez6S7
1487,vice grip,parkway drive,0,0AHHDAHFRaT82UVw5fMr1R
1488,let it burn,cold kingdom,0,74XK6loeWil2omwM9VMZdi
1489,the end,in flames,0,30ixK9SJmGcMcSAP4Ksf8G
1490,happy song,bring me the horizon,0,1yYE8EyuIV0rrvQ1bA2Fyf
1491,fever,wizkid,0,5mN3xSyvCmFy1jkdA98IfS
1492,master groove,wizkid,0,6NynQjhojcFZ9iYhuezO6B
1493,energy (stay far away),skepta,0,11RIJRbBfyLlJut96itSFd
1494,kana,olamide,0,3uTe5oVxtAO1cnsJm4uFCJ
1495,fake love (feat. duncan mighty & wizkid),starboy,0,1zikqHEDuxRMnhYxSR41lR
1496,"soco (feat. wizkid, ceeza milli, spotless & terri)",starboy,0,1KpBtWSI9dlv0RjtzvF1BD
1497,nowo,dj spinall,0,2twuWVm42q3E4okRqfv8U1
1498,ma lo,wizkid,0,0
1499,manya,mut4y,0,0uaKM65fL3aEgZdmwabvDb
1500,"my love (feat. major lazer, wizkid, dua lipa)",wale,0,7rfiXyFb5M9BqdkvKvVEiB
1501,come closer,wizkid,0,2zYs4BonN2ydkbrRk333SN
1502,wine to the top,vybz kartel,0,6wWSYBaF1eEW7whvorQ0GK
1503,daddy yo,wizkid,0,2hKLu5akQZ9BbrCQVXM2cZ
1505,soweto baby (feat. wizkid & dj buckz),dj maphorisa,0,7pN5xeBGywMaE5JLIJzZ6Q
1506,final (baba nla),wizkid,0,5bPpNuK3qgt1UbI18QEUYx
1507,bend down pause,runtown,0,4vPe6jOKD1yt7aIlRk8oFS
1508,ojuelegba,wizkid,0,6cTLhp8a39TClL2iqGpPVc
1510,show you the money,wizkid,0,1xSFHuA4aLD6NBRqvDwtce
1511,on top your matter,wizkid,0,26TiX8EaQFZlF5a0LfJQOz
1512,ginger (feat. wizkid),l.a.x,0,0
1513,pullover (feat. wiz-kid),kcee,0,6X21ET8wPUoiF33VngxoCv
1514,jaiye jaiye (feat. femi kuti),wizkid,0,2gRzl3pbDoFoHfzRsmkQhf
1515,caro (feat. lax),wizkid,0,75u7OvDfLHg0574MoNQhyd
1516,slow down (feat. wiz kid),r2bees,0,4voOsb8qpJ569JaMiGAyrl
1517,the matter (feat. wizkid),maleek berry,0,2cWdhA4ZDBvYuHRKKIPT3k
1518,dance for me,wizkid,0,2N8T4wl3FWxiN8wzNUdpH4
1519,pakurumo,wizkid,0,5YgyvTZmdkIfFOnj8ri8mZ
1520,love my baby,wizkid,0,4kmE1PtvaPTK00AKCpN19V
1521,tease me / bad guys,wizkid,0,0c5mtgPNP2jBk9fdVtZ3lf
1522,fakaza,tipcee,0,50N5HHsmNfBGSMOKUZyMPU
1523,monini,dj fortee,0,5FYKJUjGfpJfunlPJjQio2
1524,midnight starring,dj maphorisa,0,7pie3kUjFeGOGE5Sjy9tN5
1525,hurtin' me - the remix,stefflon don,0,3UMhetaB5d2Egu49pfpNQA
1526,suited (synx remix)[feat. mr eazi] (feat. synx & mr eazi),shekhinah,0,4yW5SIsnfB5TuOf8Admsku
1527,make wild,shirazee,0,3doyTIYvk3Cq8Dbyjr3W53
1528,issa goal,naira marley,0,6sggr5jLA9dx36hnu4oAfF
1529,legbegbe,mr real,0,7nSCIoTBW6Y7lHny5hSgqV
1530,pana,tekno,0,3ddd0nUY2jZtPYzg0r0wTb
1531,drogba (joanna),afro b,0,4E0teOQQQwagLVvQ7VfYm1
1532,skelewu,davido,0,2WLpYiWNYtHeS5izWhrh6Q
1533,tied up,major lazer,0,61YW32C7DUv7aKdVhUacxt
1534,orkant/balance pon it,major lazer,0,0e3gi36ySaA3LDYajiRXKt
1535,particula,major lazer,0,0e8fTfa0ZKCwOi2UdULooT
1536,"my woman, my everything (feat. wandecoal)",patoranking,0,5MAScTGPHzWAeivPjpATa9
1537,spy candy,jidenna,0,4NO6Lqc2RSDeGSAy2gbxlW
1538,makhe,dj maphorisa,0,4sqbcASPcaHxpXhioFi0RE
1539,akwaaba,guiltybeatz,0,3977Fn3tNs2FyZ7yuyLrCh
1540,love you die (feat. diamond platnumz),patoranking,0,6BnKiK0FwqJoqCdVKh442g
1541,jezebel (main mix) (feat. oskido),professor,0,0
1542,said (coke studio africa),nasty c,0,5Vq2NGaB9ceeROuvx1yXKg
1543,wololo,babes wodumo,0,19GzyUkc8lxBpnoiLkSYOA
1544,property,mr eazi,0,6XDOVfZEH8XPMpnX9dIqcT
1545,shake body,skales,0,0RTKzoAF6R3YoHrdBjmmtJ
1546,ay mama,singuila,0,3swANcVfDT1sJZQImkKC41
1547,confession,kofi kinaata,0,4EJ7MqLkjFG8oGu6w4TXvI
1548,leg over,mr eazi,0,0K3ESegCtpUnQ2XB2d3bHt
1549,been calling,maleek berry,0,6alXWmBKxLoRFxCQAUZGks
1550,science student,olamide,0,3nlHlYHEvLxkwCiiqbjCKI
1551,million pound girl (badder than bad) - edit,fuse odg,0,5xztaThsQ4Gx1xNuF57WFV
1552,sunrise,jillionaire,0,3mtveteGhlQ1MUKZtZ4FrS
1553,tonight,burna boy,0,1uUicV3BDzRccm6azPFnrl
1554,take over,da beatfreakz,0,1jAsB4PSdWW7IQ6tvI3xwN
1555,maga 2 mugu,davido,0,7r58i9lxvX53rZGD89BAPn
1556,prayer,dmw,0,7KDBz9D0535mB3Q5xKvU8j
1557,mama,kiss daniel,0,7lWJhuxltagbKWwtyx7Dhn
1558,baba,dj spinall,0,16ugUgsT7NcNYmBIc0QUEg
1559,club controller,prince kaybee,0,2x4IWUXkoHd6eQ9SrUAuxs
1560,cctv,king promise,0,1bm4XvFaffcfeQtMR6YnSp
1561,trobul,sarz,0,3mitop70iyN03AreLNsit4
1563,anticipation,kobi jonz,0,7DNLZdu154llijl6yvfzU7
1564,shakara (oloje),fela kuti,0,7aDwVfvER36HbEi6RkMk00
1565,best life,hardy caprio,0,3wAyZwtyyLMsJNG7Mb17ky
1566,079me,b young,0,5f14ylFBAuwqVHXvafqtmd
1567,assurance,davido,0,3ZJblAM95vwSKA5IUloPJh
1568,one leg up,skales,0,5LAlyfNRUsbbOmxTPCQ49q
1569,labyrinth,djeff,0,2CYwoZLpltk7AydlKIvbEq
1571,sgicha (feat. hhp),dj buckz,0,7uIsL67Q2h7R1h1ba7F3B2
1572,despacito x shape of you,pentatonix,0,5cj54CVe4pQZ9cUKgbsZrG
1573,party in the u.s.a.,the barden bellas,0,7c2KF18pPpaN8Hy5MiNNWs
1574,waka waka,university of rochester yellowjackets,0,37x7PLzv5rAxTZAgfCInUx
1577,i'm yours / somewhere over the rainbow,straight no chaser,0,4g1NXho7CDYnWzwvQISprj
1578,"kennedy center performance - from ""pitch perfect 2"" soundtrack",the barden bellas,0,379pQhTWVBdSEe8cfUmlHy
1579,"any way you want it (world championship medley) - from ""pitch perfect 2"" soundtrack",pentatonix,0,0gzErVl20ICsw6LmoPIdqb
1580,"we belong - from ""pitch perfect 2"" soundtrack",rebel wilson,0,2pnsJSwvm00f84JxPzHKUg
1582,"back to basics - from ""pitch perfect 2"" soundtrack",the barden bellas,0,44xQqtGgjixgB0gnomttKX
1583,daft punk,pentatonix,0,6ukvsBzq4d1vBsAUmz7ZVt
1584,"riff off - from ""pitch perfect 2"" soundtrack",das sound machine,0,5RGFGWglZ2zRDWXOK7HyNq
1585,feelin' it,home free,0,14cikDRwGYOB1UfdA44V4P
1586,stars,pentatonix,0,4247FwxHfmtIJgILhAKjaa
1587,don't stop believin' (glee cast version),glee cast,0,6rjnRocdCULjLF61x2NR5e
1588,riff off: mickey/like a virgin/hit me with your best shot/s&m/let’s talk about sex/i’ll make love to you/feels like the first time/no diggity,the barden bellas,0,0phwM5a6TdLBDl0F9bk5fl
1590,cups - movie version,anna kendrick,0,1k6hE5RWi4LQzoIFeosCJ7
1591,i see fire,peter hollens,0,2Hroay1CnbwHCKgA8iyijV
1593,trebles finals: bright lights bigger city/magic,the treblemakers,0,2mgPmzcrz3sBCR7AvCr6mE
1594,remix to ignition,the dartmouth aires,0,5q1CMrZQ9LIjjzOoYlz0Fo
1595,text me merry christmas (feat. kristen bell),straight no chaser,0,68bjO39GD3JEEL3qAu0bGC
1598,rhythm of love / can't help falling in love,straight no chaser,0,2gUJHhcjHiozaETPvjezUy
1600,love the way you lie,urban method,0,6bOFuQmZdmvre9pwOsuTzd
1601,landslide - studio version,the backbeats,0,0JEhzXDgrRJmZFGqQ4U2ME
1602,game of thrones,peter hollens,0,0FtJN1ScAhmRkZE4xTi2N7
1603,misty mountains (a cappella),peter hollens,0,0
1604,sweet caroline,tufts beelzebubs,0,6RPb92J2rlqC1DK7BWIgpF
1605,stacey's mom,on the rocks,0,32IpXBKVD4ED5jIy9o9Uvs
1606,bellas finals: price tag/don’t you (forget about me)/give me everything/just the way you are/party in the u.s.a./turn the beat around,the barden bellas,0,07o54snAilKYHsW8bGFe9x
1607,creep - studio version,street corner symphony,0,0bkEVRYVWuKBCWOX6kY2kT
1608,bittersweet symphony / baba o'riley / last friday night / hollaback girl,the sing-off contestants,0,1ac7570OG3cTPYRXnpssg8
1609,medley: killer queen / bohemian rhapsody / somebody to love,the dartmouth aires,0,191HHrs8Bwa8VZ4IJ2iG67
1612,ring of fire,home free,0,5i9A1n1s82jh53IGLldPG6
1613,f**k you,the sockapellas,0,7A2JJ6L13W5WTdi2NCyn6R
1614,don't stop the music,the treblemakers,0,7mwaAS5hqSuSxsFLpQh5NU
1615,grace kelly - studio version,the whiffenpoofs,0,4Gq6u5nfls4ACzcUewvATu
1616,a-punk,rockapella,0,1sCN83vh7rzQ2d7UGAsoga
1617,wavin' flag,university of rochester yellowjackets,0,21i3JjSTPryzlVKNBiWjxE
1618,change,kg,0,4iXXE2gJa3kKq3QJSawqhv
1619,everybody but you,thundamentals,0,4Yf4s4P1vfJb8hDvnxCbMx
1620,shapeshifter (feat. locksmith & illmaculate),esoterik,0,3qJmZx8D9N3NjV0lsMelLD
1621,black magic,baker boy,0,3wzTS2Yy04qaVuMzwAmp8D
1622,clark griswold,hilltop hoods,0,79mbxvATJDpIwpOrbuEqVm
1623,lead the way,b wise,0,2RA30p7hykjgRQLVcvN6s7
1624,open road,dyspora,0,2cUlX4QscV6g6qbvJl1FBS
1625,thank the lord,savour the rations,0,6MlWP1bP3O9KMmIApooXSv
1626,divided,tasman keith,0,3tYbqtKX5aWmtzoJQofDbL
1627,9 times out of 10,dallas woods,0,1EkixTPgZn8msP8QqxHARy
1630,sight,daniel elia,0,7riHQxdtDzdIYLq2ewF6EX
1631,on the road,iiiconic,0,4wqkRiq4CPYTp1gWi6t0Tm
1632,masseuse,lazy j,0,5pM3f7vTXqhsgPejDH9ayt
1634,the come down was real,drapht,0,2PIUBFnCEgqTa9GC5TRiDP
1635,problems,no label necessary,0,5gTA0nMDHHj4SpIsaxQxK6
1636,nothing to me,junor,0,3c1B5JaUPMaCvKDELnLG4w
1637,revelations,deuxronin,0,7xxBkBffbrsGJW8066Qgax
1638,a to z,ziggy ramo,0,3mQ4d03tCULZQg5GxI0czM
1639,let me down (feat. george maple),carmouflage rose,0,4NokiJ9WYPuUEcO7UYqRGn
1640,bless (what it's like),arno faraji,0,4g70HVOpU206U6RBau2mWI
1641,suffer in silence,midas.gold,0,0
1642,lost at heart,richysand,0,3QumhmdOScckKP5nKsy8DZ
1643,all three eyes,vida sunshyne,0,01JGgpvFiM6EcS80A8Cggu
1644,wonderland,spit syndicate,0,6E32Gbj5Td1Ymw7PmzmHi2
1645,deserve,ivan ooze,0,5aOf1gMloeaccl00rt7ISM
1647,facts,nyne,0,1U5MAr76egHQMoIuWObtAx
1648,switch up,hvncoq,0,3hS3rUvli0o9Qn8QAYCP1G
1649,sobriety,gibrillah,0,7jo6gFVL6rdtzG8DKi7eVi
1650,beat drop,minimal miggy,0,7z6cAjJFBC47yy9ch7IipG
1651,jonah,phil fresh,0,21KRxQb5Zw4EH1PPBAZ2jl
1652,won't be long,xander jame$,0,0
1653,records,figuero jones,0,0a1N61DbZO8rhFgFVpbwES
1654,black future,nooky,0,0
1655,falling from the sky,kid pharaoh,0,3ZMNcCS2cdftCLtAubuXZp
1656,promised land,daniel elia,0,5cJAL1gUDApmy64pI7ZOtU
1657,make money not friends,lazy j,0,5rAaTadcVZRQnpjm3jVIvN
1658,too far gone,vince the kid,0,2vEIEy4MwAZWB1cLprigYs
1660,"lose yourself - from ""8 mile"" soundtrack",eminem,0,5Z01UMMf7V1o0MzF86s6WJ
1661,back to black,amy winehouse,0,30FURVTCpbKyykjSEQzGkH
1662,where is the love?,the black eyed peas,0,3CNqo3gYrfexdrtjFmC9he
1667,911,wyclef jean,0,28hgx2bWXcaBJeC9zVwrBq
1669,hit 'em up style (oops!),blu cantrell,0,4zYTZvtcww7OWKie7fxA9E
1671,no air (feat. chris brown),jordin sparks,0,1jUA4rb6ZCv4gby4YU53xq
1674,make you feel my love,adele,0,6P7tTFzn6oNa0GL8w8oazE
1677,young folks,peter bjorn and john,0,6M6UoxIPn4NOWW0x7JPRfv
1678,every time we touch,cascada,0,0
1682,one more time - short radio edit,daft punk,0,0
1683,kids,mgmt,0,1jJci4qxiYcOHhQR247rEU
1684,maria maria (feat. the product g&b) - radio edit,santana,0,0
1685,with every heartbeat - with kleerup,robyn,0,53SqGkNJAYLss9AgbduTqQ
1690,the scientist,coldplay,0,75JFxkI2RXiU7L9VXzMkle
1691,4 minutes (feat. justin timberlake & timbaland),madonna,0,1oHClQEgDmmbcEx12Kc5nZ
1693,marry you,bruno mars,0,22PMfvdz35fFKYnJyMn077
1694,murder on the dancefloor,sophie ellis-bextor,0,14PbhGTCaHCXDvZzfTWumU
1695,viva la vida,coldplay,0,1mea3bSkSGXuIRvnydlB5b
1696,intro,the xx,0,0DAsxISzun85PbsqAfIzeC
1697,just the way you are,bruno mars,0,7BqBn9nzAq8spo5e7cZ0dJ
1698,when love takes over (feat. kelly rowland),david guetta,0,77FULy278MulVvGWS8BfK7
1699,little l,jamiroquai,0,7hhclvecTpNxNNRCk7NUoc
1701,a thousand miles - single version,vanessa carlton,0,0
1707,breathless,the corrs,0,5OQGeJ1ceykovrykZsGhqL
1708,dirrty,christina aguilera,0,59ZTxQo8rBycIXPLUIKvE2
1709,lady - hear me tonight,modjo,0,49X0LAl6faAusYq02PRAY6
1710,you've got the love,florence + the machine,0,6u9RqxALwkjJ1ukB1y8vuP
1711,call on me - radio edit,eric prydz,0,6E0dc82Da4W5QWXR8ktoGT
1712,hot n cold,katy perry,0,1y4eb6hmAvsqlDOl3fx9kk
1713,all rise,blue,0,7jley98gCQFueQ5MCaFWIb
1715,the wanderer,dion,0,4EoUALVwY4i7U6uKRhk8hr
1716,johnny b. goode - single version,chuck berry,0,0
1717,good golly miss molly,little richard,0,3otRbR9blMGHjTSxCTIabQ
1718,that'll be the day,buddy holly,0,50RwvvEKX5Q7AZt8FTAwIF
1719,"shake, rattle and roll",bill haley & his comets,0,5z2Gef9D3UgRquZXe7UUW4
1720,at the hop,danny & the juniors,0,10Bk0h9A5KOa2AIJSpUds3
1721,ain't that a shame,fats domino,0,4ZfQwNx3FlCN07cnUvekh3
1722,jailhouse rock,elvis presley,0,4gphxUgq0JSFv2BCLhNDiE
1723,under the boardwalk,the drifters,0,65jrjEhWfAvysKfnojk1i0
1724,runaround sue - remastered 1991,dion,0,6AL6Wbn1xA3R86vAvuiho5
1725,roll over beethoven - single version,chuck berry,0,4iAe0yLS4yVFcqmq1Z6seK
1726,a teenager in love,dion & the belmonts,0,0QGwOFQChzflLAmPq5NwKo
1727,"come on, let's go",ritchie valens,0,4cRfSR0QxDlXRHTKyEOu93
1728,(we're gonna) rock around the clock - single version,bill haley & his comets,0,2XBsQSZqHPPAtZpRG6TvIm
1729,hound dog,elvis presley,0,64Ny7djQ6rNJspquof2KoX
1730,i've got a woman,ray charles,0,2xar08Fq5xra2KKZs5Bw9j
1731,long tall sally,little richard,0,507IFqPuG8mBQoKebfGG9t
1732,rockin' robin,bobby day,0,4FlYcJnfkeBpowEHJ72Bmt
1733,i walk the line - single version,johnny cash,0,0
1734,dream lover,bobby darin,0,1KLpjQFgubHI3GkAICCNH3
1735,runaway - 2004 remastered version,del shannon,0,0
1736,diana,paul anka,0,2k6qpHJsrKCCyvsHv2cPqR
1737,great balls of fire - 1963 stereo version,jerry lee lewis,0,0
1738,take good care of my baby - 1990 remastered,bobby vee,0,1MR7XamWS0XH6vZxeeRdE0
1739,the great pretender - single version,the platters,0,2F6q2gDE68uTfS2M4iXIFi
1740,tequila (original),the champs,0,5n8ea9WyoyyNYYCAMlufvm
1741,stupid cupid,connie francis,0,3nUrhP3KuK4R1qdxRk2Kgo
1742,oh! carol,neil sedaka,0,5zvOXJrzzUlvXwyuwZ0toZ
1743,why do fools fall in love,frankie lymon & the teenagers,0,2xKfXRhw5xaUXfevJJspZf
1744,la bamba - single version,ritchie valens,0,2aEeghgUcnu75tzcolFMfs
1745,come go with me,the del-vikings,0,4IYyGIbMS5ZkxDXGfPIrXr
1746,since i don't have you,the skyliners,0,5m1bCro6fYB2Vl6aRGCMpJ
1747,whole lot of shakin' going on,jerry lee lewis,0,6wO13Xb3EdHUNixFOEJ0KV
1748,folsom prison blues,johnny cash,0,2fDHuS1PTkHBbCWWZF1ph9
1749,c'mon everybody,eddie cochran,0,6iF4W3ki3rRgYdZjAorfd2
1750,love potion no. 9,the clovers,0,5ytPMYb6dkoli8sNSEsdmZ
1751,reet petite,jackie wilson,0,3h4udS0WeWbsur3yfjvnm4
1752,you send me,sam cooke,0,0BFEyqJ9DJXS7gKg0Kj46R
1753,little darlin' - single version,the diamonds,0,1YVbxvEEV7H81EsTabyJh7
1754,sixteen tons,tennessee ernie ford,0,3P6OwCX7Ofiaaqtvujb6i5
1755,tutti frutti,little richard,0,2iXcvnD3d1gfLBum0cE5Eg
1756,wake up little susie - 2006 remastered version,the everly brothers,0,0
1757,blueberry hill - remastered 2002,fats domino,0,2NkAoxQOr6MGdMB5JDTU81
1758,book of love - single version,the monotones,0,0
1759,i've got you under my skin - remastered 1998,frank sinatra,0,3aEJMh1cXKEjgh52claxQp
1760,that's amore - 1996 digital remaster,dean martin,0,0
1761,barbara-ann,the regents,0,2KOt2JrCB720UxIbyzweQo
1762,lonely teardrops,jackie wilson,0,4xPNaHofsEWeDnD63eIUXp
1763,my baby just cares for me,nina simone,0,6VTbbVjKOC2qWagIDbkJrC
1764,mess around,ray charles,0,7DJsL4jyXA39GDiHFQYQ0t
1765,"goodnite, it's time to go (goodnight sweetheart, goodnight)",the spaniels,0,50meIWPMuhYgQSXfSsUvtI
1766,see see rider,lavern baker,0,0HsYttDxOv3neiw3L0wimY
1767,shakin' all over - 2004 remastered version,johnny kidd & the pirates,0,0
1768,hello mary lou (goodbye heart),ricky nelson,0,0IMS1Za69G3KHMX4liB2Nr
1769,get a job,the silhouettes,0,0sNKiz82ATCvT3f3XVVUUj
1770,bye bye love,the everly brothers,0,6oRHRkQigTzJ3KwpO3XOV6
1771,"see you later, alligator",bill haley & his comets,0,05eNEozACh10Rn0ewFnH8Y
1772,you're sixteen-your're beautiful (and you're mine) - single version,johnny burnette,0,0
1773,fannie mae,buster brown,0,3dMpikgb98W6TmcgkEt1Js
1774,be-bop-a-lula,gene vincent & his blue caps,0,0HUp7ipIDJvITTqizN6cxJ
1775,king creole,elvis presley,0,5PK7WXObjGgZrtGOo5FBTW
1776,peppermint twist part i,joey dee & the starliters,0,3RW8ZidI0OE9BnzZeNoNQv
1777,smoke gets in your eyes - single version,the platters,0,3qromN7ug1Y8JQBTZQsLSl
1778,who put the bomp (in the bomp bomp bomp) - 2004 remastered version,frankie lymon & the teenagers,0,0
1779,peggy sue - single version,buddy holly,0,2WPXaTk7Fe4cSfiVRzuYlw
1780,jambalaya (on the bayou),fats domino,0,69S4GgVyV3Fs7kIz5gl3rv
1781,ya ya,lee dorsey,0,2pMwweGkjNLXZkSDZ63LYf
1782,to the aisle,the five satins,0,5VyJGb6l6rY8bBZH2RC6XD
1783,party doll - mono,buddy knox,0,0
1784,buona sera - remastered 2002,louis prima,0,7LYfx4uOewuMJnkAN4xHlj
1785,mary lou,ronnie hawkins,0,5Q8dzjRMYIKKtZrWKnWtHY
1786,he'll have to go,jim reeves,0,7DH5dXVuQaqcKf9oTy9oUN
1787,tennessee waltz,patti page,0,0BHroBUvBAp561BYqC9LRK
1788,ain't no mountain high enough,marvin gaye,0,7tqhbajSfrz2F7E1Z75ASX
1789,(i can’t get no) satisfaction - mono / remastered,the rolling stones,0,0
1790,the house of the rising sun,the animals,0,0
1791,my girl,the temptations,0,745H5CctFr12Mo7cqa1BMH
1792,(your love keeps lifting me) higher & higher,jackie wilson,0,4TBBPZks71c60whhq0PgdP
1793,build me up buttercup,the foundations,0,6sPOmDulFtLzfX25zICNrC
1794,the sound of silence,simon & garfunkel,0,5y788ya4NvwhBznoDIcXwK
1795,i'm a believer,the monkees,0,3G7tRC24Uh09Hmp1KZ7LQ2
1796,"sugar, sugar",the archies,0,3iSws76HjaU7k49EqJVTfF
1797,be my baby,the ronettes,0,2G2YzndIA6jeWFPBXhUjh5
1798,come together - remastered,the beatles,0,2EqlS6tkEnglzr7tkKAAYD
1799,down on the corner,creedence clearwater revival,0,2gE95JskwQ1pCACTpGe1Db
1800,will you love me tomorrow,the shirelles,0,0bwy3sGHeYwng2Ioicq6wf
1801,stand by me,ben e. king,0,3SdTKo2uVsxFblQjpScoHy
1802,(what a) wonderful world - remastered,sam cooke,0,7N15WWy12QAMpGAh6QMAej
1803,mrs. robinson,simon & garfunkel,0,0iOZM63lendWRTTeKhZBSC
1804,wouldn't it be nice - stereo mix,the beach boys,0,2Gy7qnDwt8Z3MNxqat4CsK
1805,these boots are made for walkin',nancy sinatra,0,2nwCO1PqpvyoFIvq3Vrj8N
1806,unchained melody,the righteous brothers,0,1jFhnVoJkcB4lf9tT0rSZS
1807,sherry,frankie valli & the four seasons,0,7sqK6f8dHVx3Q1GjFrVyGl
1808,son of a preacher man,dusty springfield,0,7odHgoLFi3GQ90E9PeraI3
1809,you can't hurry love,the supremes,0,1OppEieGNdItZbE14gLBEv
1810,"hold on, i'm comin'",sam & dave,0,6PgVDY8GTkxF3GmhVGPzoB
1811,i heard it through the grapevine,marvin gaye,0,1tqT6DhmsrtQgyCKUwotiw
